x,Char_Func_2
0.025625765,1.21004E-06
0.025683093,6.73479E-07
0.025740422,3.70247E-07
0.02579775,2.01049E-07
0.025855078,1.07834E-07
0.025912407,5.71284E-08
0.025969735,2.98945E-08
0.026027063,1.54516E-08
0.026084392,7.88854E-09
0.02614172,3.97799E-09
0.026199048,1.9814E-09
0.026256377,9.7482E-10
0.026313705,4.73717E-10
0.026371033,2.27382E-10
0.026428362,1.07804E-10
0.02648569,5.04846E-11
0.026543018,2.3352E-11
0.026600347,1.06692E-11
0.026657675,4.81484E-12
0.026715003,2.14622E-12
0.026772332,9.44954E-13
0.02682966,4.1095E-13
0.026886988,1.76527E-13
0.026944317,7.48986E-14
0.027001645,3.13892E-14
0.027058973,1.29936E-14
0.027116302,5.31276E-15
0.02717363,2.14563E-15
0.027230958,8.55917E-16
0.027288287,3.37249E-16
0.027345615,1.31254E-16
0.027402943,5.04566E-17
0.027460272,1.91587E-17
0.0275176,7.18547E-18
0.027574928,2.66188E-18
0.027632257,9.7401E-19
0.027689585,3.52031E-19
0.027746913,1.25673E-19
0.027804242,4.43145E-20
0.02786157,1.54345E-20
0.027918898,5.30982E-21
0.027976227,1.80431E-21
0.028033555,6.05599E-22
0.028090883,2.00771E-22
0.028148212,6.57E-23
0.02820554,2.13E-23
0.028262868,6.79E-24
0.028320197,2.14E-24
0.028377525,6.68E-25
0.028434853,2.06E-25
0.028492182,6.26E-26
0.02854951,1.88E-26
0.028606838,5.58E-27
0.028664167,1.63E-27
0.028721495,4.73E-28
0.028778823,1.35E-28
0.028836152,3.82E-29
0.02889348,1.07E-29
0.028950808,2.93E-30
0.029008137,7.99E-31
0.029065465,2.15E-31
0.029122793,5.70E-32
0.029180122,1.49E-32
0.02923745,3.87E-33
0.029294778,9.91E-34
0.029352107,2.50E-34
0.029409435,6.25E-35
0.029466763,1.54E-35
0.029524092,3.75E-36
0.02958142,9.03E-37
0.029638748,2.15E-37
0.029696077,5.04E-38
0.029753405,1.17E-38
0.029810733,2.67E-39
0.029868062,6.05E-40
0.02992539,1.35E-40
0.029982718,2.98E-41
0.030040047,6.50E-42
0.030097375,1.40E-42
0.030154703,2.97E-43
0.030212032,6.25E-44
0.03026936,1.30E-44
0.030326688,2.66E-45
0.030384017,5.37E-46
0.030441345,1.07E-46
0.030498673,2.12E-47
0.030556002,4.14E-48
0.03061333,7.97E-49
0.030670658,1.52E-49
0.030727987,2.85E-50
0.030785315,5.30E-51
0.030842643,9.71E-52
0.030899972,1.76E-52
0.0309573,3.15E-53
0.031014628,5.56E-54
0.031071957,9.71E-55
0.031129285,1.67E-55
0.031186613,2.85E-56
0.031243942,4.79E-57
0.03130127,7.97E-58
0.031358598,1.31E-58
0.031415927,2.12E-59
0.031473255,3.39E-60
0.031530583,5.37E-61
0.031587912,8.38E-62
0.03164524,1.29E-62
0.031702568,1.97E-63
0.031759897,2.97E-64
0.031817225,4.41E-65
0.031874553,6.48E-66
0.031931882,9.40E-67
0.03198921,1.35E-67
0.032046538,1.91E-68
0.032103867,2.68E-69
0.032161195,3.71E-70
0.032218523,6.90E-71
0.032275852,-4.09E-72
0.03233318,3.58E-71
0.032390508,7.66E-72
0.032447837,3.01E-71
0.032505165,-1.64E-71
0.032562493,-4.60E-71
0.032619822,4.70E-71
0.03267715,-4.19E-71
0.032734478,3.32E-71
0.032791807,-3.47E-71
0.032849135,2.09E-71
0.032906463,-2.04E-71
0.032963792,2.09E-71
0.03302112,-3.07E-72
0.033078448,-8.18E-72
0.033135777,1.07E-71
0.033193105,1.12E-71
0.033250433,-8.18E-72
0.033307762,5.11E-72
0.03336509,-1.64E-71
0.033422418,-3.07E-71
0.033479747,0
0.033537075,2.61E-71
0.033594403,-2.04E-72
0.033651732,-1.84E-71
0.03370906,2.04E-72
0.033766388,1.02E-71
0.033823717,-5.11E-72
0.033881045,1.12E-71
0.033938373,2.61E-71
0.033995702,1.79E-71
0.03405303,2.76E-71
0.034110358,4.09E-72
0.034167687,2.04E-71
0.034225015,1.02E-71
0.034282343,3.07E-72
0.034339672,2.55E-72
0.034397,3.07E-72
0.034454328,0
0.034511657,3.07E-72
0.034568985,1.02E-72
0.034626313,7.15E-72
0.034683642,-4.09E-72
0.03474097,7.15E-72
0.034798298,3.22E-71
0.034855627,2.20E-71
0.034912955,3.37E-71
0.034970283,1.38E-71
0.035027612,3.78E-71
0.03508494,2.61E-71
0.035142268,-4.09E-72
0.035199597,-1.84E-71
0.035256925,-4.09E-72
0.035314253,2.81E-71
0.035371582,5.11E-73
0.03542891,-3.58E-71
0.035486238,1.02E-71
0.035543567,3.99E-71
0.035600895,0
0.035658223,-3.68E-71
0.035715552,1.23E-71
0.03577288,-5.11E-71
0.035830208,3.58E-72
0.035887537,-3.78E-71
0.035944865,3.22E-71
0.036002193,-2.76E-71
0.036059522,-5.62E-71
0.03611685,4.65E-71
0.036174178,-4.39E-71
0.036231507,4.70E-71
0.036288835,-3.78E-71
0.036346163,2.81E-71
0.036403492,-5.31E-71
0.03646082,2.86E-71
0.036518148,-4.39E-71
0.036575477,4.75E-71
0.036632805,3.29E-70
0.036690133,2.69E-69
0.036747462,1.90E-68
0.03680479,1.35E-67
0.036862118,9.40E-67
0.036919447,6.48E-66
0.036976775,4.41E-65
0.037034103,2.97E-64
0.037091432,1.97E-63
0.03714876,1.29E-62
0.037206088,8.38E-62
0.037263417,5.37E-61
0.037320745,3.39E-60
0.037378073,2.12E-59
0.037435402,1.31E-58
0.03749273,7.97E-58
0.037550058,4.79E-57
0.037607387,2.85E-56
0.037664715,1.67E-55
0.037722043,9.71E-55
0.037779372,5.56E-54
0.0378367,3.15E-53
0.037894028,1.76E-52
0.037951357,9.71E-52
0.038008685,5.30E-51
0.038066013,2.85E-50
0.038123342,1.52E-49
0.03818067,7.97E-49
0.038237998,4.14E-48
0.038295327,2.12E-47
0.038352655,1.07E-46
0.038409983,5.37E-46
0.038467312,2.66E-45
0.03852464,1.30E-44
0.038581968,6.25E-44
0.038639297,2.97E-43
0.038696625,1.40E-42
0.038753953,6.50E-42
0.038811282,2.98E-41
0.03886861,1.35E-40
0.038925938,6.05E-40
0.038983267,2.67E-39
0.039040595,1.17E-38
0.039097923,5.04E-38
0.039155252,2.15E-37
0.03921258,9.03E-37
0.039269908,3.75E-36
0.039327237,1.54E-35
0.039384565,6.25E-35
0.039441893,2.50E-34
0.039499222,9.91E-34
0.03955655,3.87E-33
0.039613878,1.49E-32
0.039671207,5.70E-32
0.039728535,2.15E-31
0.039785863,7.99E-31
0.039843192,2.93E-30
0.03990052,1.07E-29
0.039957848,3.82E-29
0.040015177,1.35E-28
0.040072505,4.73E-28
0.040129833,1.63E-27
0.040187161,5.58E-27
0.04024449,1.88E-26
0.040301818,6.26E-26
0.040359146,2.06E-25
0.040416475,6.68E-25
0.040473803,2.14E-24
0.040531131,6.79E-24
0.04058846,2.13E-23
0.040645788,6.57E-23
0.040703116,2.00771E-22
0.040760445,6.05599E-22
0.040817773,1.80431E-21
0.040875101,5.30982E-21
0.04093243,1.54345E-20
0.040989758,4.43145E-20
0.041047086,1.25673E-19
0.041104415,3.52031E-19
0.041161743,9.7401E-19
0.041219071,2.66188E-18
0.0412764,7.18547E-18
0.041333728,1.91587E-17
0.041391056,5.04566E-17
0.041448385,1.31254E-16
0.041505713,3.37249E-16
0.041563041,8.55917E-16
0.04162037,2.14563E-15
0.041677698,5.31276E-15
0.041735026,1.29936E-14
0.041792355,3.13892E-14
0.041849683,7.48986E-14
0.041907011,1.76527E-13
0.04196434,4.1095E-13
0.042021668,9.44954E-13
0.042078996,2.14622E-12
0.042136325,4.81484E-12
0.042193653,1.06692E-11
0.042250981,2.3352E-11
0.04230831,5.04846E-11
0.042365638,1.07804E-10
0.042422966,2.27382E-10
0.042480295,4.73717E-10
0.042537623,9.7482E-10
0.042594951,1.9814E-09
0.04265228,3.97799E-09
0.042709608,7.88854E-09
0.042766936,1.54516E-08
0.042824265,2.98945E-08
0.042881593,5.71284E-08
0.042938921,1.07834E-07
0.04299625,2.01049E-07
0.043053578,3.70247E-07
0.043110906,6.73479E-07
0.043168235,1.21004E-06
0.043225563,2.14741E-06
0.043282891,3.76422E-06
0.04334022,6.51745E-06
0.043397548,1.11461E-05
0.043454876,1.88283E-05
0.043512205,3.14153E-05
0.043569533,5.17743E-05
0.043626861,8.4281E-05
0.04368419,0.000135515
0.043741518,0.000215223
0.043798846,0.000337623
0.043856175,0.000523141
0.043913503,0.000800658
0.043970831,0.001210372
0.04402816,0.001807311
0.044085488,0.002665567
0.044142816,0.003883194
0.044200145,0.005587674
0.044257473,0.007941742
0.044314801,0.011149185
0.04437213,0.015460129
0.044429458,0.021175112
0.044486786,0.028647121
0.044544115,0.038280614
0.044601443,0.050526526
0.044658771,0.06587227
0.0447161,0.084825898
0.044773428,0.107893912
0.044830756,0.135552664
0.044888085,0.168213875
0.044945413,0.206185546
0.045002741,0.249630279
0.04506007,0.298523791
0.045117398,0.352617024
0.045174726,0.411405646
0.045232055,0.474110813
0.045289383,0.539674771
0.045346711,0.606774071
0.04540404,0.673852051
0.045461368,0.739170689
0.045518696,0.800880209
0.045576025,0.857103027
0.045633353,0.906026997
0.045690681,0.946001643
0.04574801,0.975630311
0.045805338,0.993851096
0.045862666,1
0.045919995,0.993851096
0.045977323,0.975630311
0.046034651,0.946001643
0.04609198,0.906026997
0.046149308,0.857103027
0.046206636,0.800880209
0.046263965,0.739170689
0.046321293,0.673852051
0.046378621,0.606774071
0.04643595,0.539674771
0.046493278,0.474110813
0.046550606,0.411405646
0.046607935,0.352617024
0.046665263,0.298523791
0.046722591,0.249630279
0.04677992,0.206185546
0.046837248,0.168213875
0.046894576,0.135552664
0.046951905,0.107893912
0.047009233,0.084825898
0.047066561,0.06587227
0.04712389,0.050526526
0.047181218,0.038280614
0.047238546,0.028647121
0.047295875,0.021175112
0.047353203,0.015460129
0.047410531,0.011149185
0.04746786,0.007941742
0.047525188,0.005587674
0.047582516,0.003883194
0.047639845,0.002665567
0.047697173,0.001807311
0.047754501,0.001210372
0.04781183,0.000800658
0.047869158,0.000523141
0.047926486,0.000337623
0.047983815,0.000215223
0.048041143,0.000135515
0.048098471,8.4281E-05
0.0481558,5.17743E-05
0.048213128,3.14153E-05
0.048270456,1.88283E-05
0.048327785,1.11461E-05
0.048385113,6.51745E-06
0.048442441,3.76422E-06
0.04849977,2.14741E-06
0.048557098,1.21004E-06
0.048614426,6.73479E-07
0.048671755,3.70247E-07
0.048729083,2.01049E-07
0.048786411,1.07834E-07
0.04884374,5.71284E-08
0.048901068,2.98945E-08
0.048958396,1.54516E-08
0.049015725,7.88854E-09
0.049073053,3.97799E-09
0.049130381,1.9814E-09
0.04918771,9.7482E-10
0.049245038,4.73717E-10
0.049302366,2.27382E-10
0.049359695,1.07804E-10
0.049417023,5.04846E-11
0.049474351,2.3352E-11
0.04953168,1.06692E-11
0.049589008,4.81484E-12
0.049646336,2.14622E-12
0.049703665,9.44954E-13
0.049760993,4.1095E-13
0.049818321,1.76527E-13
0.04987565,7.48986E-14
0.049932978,3.13892E-14
0.049990306,1.29936E-14
0.050047635,5.31276E-15
0.050104963,2.14563E-15
0.050162291,8.55917E-16
0.05021962,3.37249E-16
0.050276948,1.31254E-16
0.050334276,5.04566E-17
0.050391605,1.91587E-17
0.050448933,7.18547E-18
0.050506261,2.66188E-18
0.05056359,9.7401E-19
0.050620918,3.52031E-19
0.050678246,1.25673E-19
0.050735575,4.43145E-20
0.050792903,1.54345E-20
0.050850231,5.30982E-21
0.05090756,1.80431E-21
0.050964888,6.05599E-22
0.051022216,2.00771E-22
0.051079545,6.57E-23
0.051136873,2.13E-23
0.051194201,6.79E-24
0.05125153,2.14E-24
0.051308858,6.68E-25
0.051366186,2.06E-25
0.051423515,6.26E-26
0.051480843,1.88E-26
0.051538171,5.58E-27
0.0515955,1.63E-27
0.051652828,4.73E-28
0.051710156,1.35E-28
0.051767485,3.82E-29
0.051824813,1.07E-29
0.051882141,2.93E-30
0.05193947,7.99E-31
0.051996798,2.15E-31
0.052054126,5.70E-32
0.052111455,1.49E-32
0.052168783,3.87E-33
0.052226111,9.91E-34
0.05228344,2.50E-34
0.052340768,6.25E-35
0.052398096,1.54E-35
0.052455425,3.75E-36
0.052512753,9.03E-37
0.052570081,2.15E-37
0.05262741,5.04E-38
0.052684738,1.17E-38
0.052742066,2.67E-39
0.052799395,6.05E-40
0.052856723,1.35E-40
0.052914051,2.98E-41
0.05297138,6.50E-42
0.053028708,1.40E-42
0.053086036,2.97E-43
0.053143365,6.25E-44
0.053200693,1.30E-44
0.053258021,2.66E-45
0.05331535,5.37E-46
0.053372678,1.07E-46
0.053430006,2.12E-47
0.053487335,4.14E-48
0.053544663,7.97E-49
0.053601991,1.52E-49
0.05365932,2.85E-50
0.053716648,5.30E-51
0.053773976,9.71E-52
0.053831305,1.76E-52
0.053888633,3.15E-53
0.053945961,5.56E-54
0.05400329,9.71E-55
0.054060618,1.67E-55
0.054117946,2.85E-56
0.054175275,4.79E-57
0.054232603,7.97E-58
0.054289931,1.31E-58
0.05434726,2.12E-59
0.054404588,3.39E-60
0.054461916,5.37E-61
0.054519245,8.38E-62
0.054576573,1.29E-62
0.054633901,1.97E-63
0.05469123,2.97E-64
0.054748558,4.41E-65
0.054805886,6.48E-66
0.054863215,9.40E-67
0.054920543,1.35E-67
0.054977871,1.90E-68
0.0550352,2.67E-69
0.055092528,3.63E-70
0.055149856,9.76E-71
0.055207185,-5.31E-71
0.055264513,-1.43E-71
0.055321841,1.28E-71
0.05537917,7.72E-71
0.055436498,5.93E-71
0.055493826,4.80E-71
0.055551155,2.55E-72
0.055608483,9.71E-72
0.055665811,8.53E-71
0.05572314,-3.07E-72
0.055780468,2.20E-71
0.055837796,2.04E-72
0.055895125,6.64E-72
0.055952453,3.32E-71
0.056009781,2.55E-72
0.05606711,-3.07E-71
0.056124438,2.35E-71
0.056181766,1.12E-71
0.056239095,0
0.056296423,7.05E-71
0.056353751,-3.78E-71
0.05641108,4.55E-71
0.056468408,-7.66E-71
0.056525736,8.74E-71
0.056583065,3.12E-71
0.056640393,5.67E-71
0.056697721,-5.82E-71
0.05675505,-5.93E-71
0.056812378,5.11E-72
0.056869706,-1.12E-71
0.056927035,3.12E-71
0.056984363,-2.25E-71
0.057041691,2.45E-71
0.05709902,-1.43E-71
0.057156348,3.27E-71
0.057213676,2.25E-71
0.057271005,1.53E-72
0.057328333,3.07E-72
0.057385661,2.55E-72
0.05744299,1.02E-72
0.057500318,2.86E-71
0.057557646,7.26E-71
0.057614975,1.53E-71
0.057672303,3.07E-72
0.057729631,-1.53E-71
0.05778696,2.30E-71
0.057844288,2.96E-71
0.057901616,4.60E-72
0.057958945,-1.84E-71
0.058016273,-3.27E-71
0.058073601,-6.54E-71
0.05813093,5.16E-71
0.058188258,-7.26E-71
0.058245586,1.99E-71
0.058302915,-3.99E-71
0.058360243,6.54E-71
0.058417571,3.68E-71
0.0584749,3.47E-71
0.058532228,-1.53E-71
0.058589556,-2.04E-72
0.058646885,-5.11E-72
0.058704213,-1.74E-71
0.058761541,1.69E-71
0.05881887,3.27E-71
0.058876198,-4.70E-71
0.058933526,-5.93E-71
0.058990855,5.88E-71
0.059048183,2.71E-71
0.059105511,5.11E-73
0.05916284,8.79E-71
0.059220168,-4.09E-71
0.059277496,-8.38E-71
0.059334825,-6.13E-72
0.059392153,8.18E-71
0.059449481,3.53E-71
0.05950681,-7.15E-72
0.059564138,3.68E-70
0.059621466,2.70E-69
0.059678795,1.90E-68
0.059736123,1.35E-67
0.059793451,9.40E-67
0.05985078,6.48E-66
0.059908108,4.41E-65
0.059965436,2.97E-64
0.060022765,1.97E-63
0.060080093,1.29E-62
0.060137421,8.38E-62
0.06019475,5.37E-61
0.060252078,3.39E-60
0.060309406,2.12E-59
0.060366735,1.31E-58
0.060424063,7.97E-58
0.060481391,4.79E-57
0.06053872,2.85E-56
0.060596048,1.67E-55
0.060653376,9.71E-55
0.060710705,5.56E-54
0.060768033,3.15E-53
0.060825361,1.76E-52
0.06088269,9.71E-52
0.060940018,5.30E-51
0.060997346,2.85E-50
0.061054675,1.52E-49
0.061112003,7.97E-49
