x,Char_Func_1
0.131946891,-1.10E-72
0.13273229,-2.76E-73
0.133517688,-4.97E-72
0.134303086,1.24E-71
0.135088484,-6.63E-72
0.135873882,7.59E-72
0.13665928,7.18E-72
0.137444679,-1.52E-71
0.138230077,1.59E-71
0.139015475,-8.01E-72
0.139800873,3.17E-72
0.140586271,1.38E-73
0.141371669,7.18E-72
0.142157068,-1.13E-71
0.142942466,1.38E-71
0.143727864,-9.66E-72
0.144513262,5.52E-73
0.14529866,1.53E-71
0.146084058,9.25E-72
0.146869457,-8.28E-73
0.147654855,-1.93E-72
0.148440253,-6.35E-72
0.149225651,2.90E-72
0.150011049,-6.35E-72
0.150796447,5.80E-72
0.151581846,-7.18E-72
0.152367244,2.21E-72
0.153152642,2.90E-72
0.15393804,-8.01E-72
0.154723438,1.24E-71
0.155508836,-1.02E-71
0.156294235,-5.52E-73
0.157079633,0
0.157865031,-6.90E-72
0.158650429,1.01E-71
0.159435827,-2.76E-73
0.160221225,2.21E-72
0.161006623,-4.69E-72
0.161792022,-4.14E-72
0.16257742,-4.14E-72
0.163362818,6.90E-73
0.164148216,4.83E-72
0.164933614,-3.04E-72
0.165719012,1.79E-72
0.166504411,2.76E-73
0.167289809,1.66E-72
0.168075207,-3.31E-72
0.168860605,1.10E-71
0.169646003,-1.63E-71
0.170431401,1.97E-71
0.1712168,-1.57E-71
0.172002198,5.66E-72
0.172787596,6.63E-72
0.173572994,-2.46E-71
0.174358392,2.07E-71
0.17514379,-1.27E-71
0.175929189,6.35E-72
0.176714587,1.74E-71
0.177499985,-7.18E-72
0.178285383,1.12E-71
0.179070781,4.00E-72
0.179856179,-2.10E-71
0.180641578,1.90E-71
0.181426976,9.25E-72
0.182212374,-1.99E-71
0.182997772,3.30E-71
0.18378317,-3.84E-71
0.184568568,1.97E-71
0.185353967,-1.21E-71
0.186139365,7.87E-72
0.186924763,9.25E-72
0.187710161,-1.16E-71
0.188495559,1.08E-71
0.189280957,-4.31E-71
0.190066356,4.40E-71
0.190851754,-3.12E-71
0.191637152,4.64E-71
0.19242255,2.48E-72
0.193207948,-2.32E-71
0.193993346,-8.28E-73
0.194778745,-5.19E-71
0.195564143,3.41E-71
0.196349541,-3.34E-71
0.197134939,9.83E-71
0.197920337,-5.33E-71
0.198705735,1.41E-71
0.199491134,-5.25E-72
0.200276532,-7.32E-71
0.20106193,6.92E-71
0.201847328,-3.51E-71
0.202632726,3.99E-71
0.203418124,-8.83E-72
0.204203522,0
0.204988921,-3.12E-71
0.205774319,1.16E-71
0.206559717,-6.63E-72
0.207345115,4.00E-72
0.208130513,1.79E-72
0.208915911,-5.52E-72
0.20970131,-2.60E-71
0.210486708,1.53E-71
0.211272106,2.76E-71
0.212057504,-2.65E-71
0.212842902,3.15E-71
0.2136283,-2.37E-71
0.214413699,-9.39E-72
0.215199097,2.66E-71
0.215984495,-1.24E-71
0.216769893,1.45E-71
0.217555291,5.11E-72
0.218340689,-2.26E-71
0.219126088,2.93E-71
0.219911486,-1.71E-71
0.220696884,2.21E-72
0.221482282,4.14E-72
0.22226768,-2.73E-71
0.223053078,1.09E-71
0.223838477,-7.18E-72
0.224623875,-1.24E-71
0.225409273,2.57E-71
0.226194671,-5.22E-71
0.226980069,6.03E-71
0.227765467,-6.38E-71
0.228550866,6.09E-71
0.229336264,-2.48E-71
0.230121662,-6.90E-72
0.23090706,2.71E-71
0.231692458,-5.36E-71
0.232477856,5.67E-71
0.233263255,-6.65E-71
0.234048653,5.14E-71
0.234834051,-4.11E-71
0.235619449,3.51E-71
0.236404847,-4.56E-71
0.237190245,5.43E-71
0.237975644,-7.92E-71
0.238761042,5.77E-71
0.23954644,-6.24E-71
0.240331838,3.37E-71
0.241117236,-2.48E-72
0.241902634,-3.53E-71
0.242688032,2.36E-71
0.243473431,-4.83E-71
0.244258829,6.41E-71
0.245044227,-9.17E-71
0.245829625,9.06E-71
0.246615023,-7.56E-71
0.247400421,4.83E-72
0.24818582,-3.59E-72
0.248971218,-6.07E-72
0.249756616,2.04E-71
0.250542014,-4.50E-71
0.251327412,4.32E-71
0.25211281,-2.65E-71
0.252898209,1.46E-71
0.253683607,2.10E-71
0.254469005,-5.19E-71
0.255254403,3.70E-71
0.256039801,-4.75E-71
0.256825199,2.40E-71
0.257610598,3.98E-71
0.258395996,1.52E-72
0.259181394,2.68E-71
0.259966792,-1.93E-71
0.26075219,2.62E-71
0.261537588,-4.42E-72
0.262322987,-1.16E-71
0.263108385,3.05E-71
0.263893783,-8.01E-72
0.264679181,0
0.265464579,1.45E-71
0.266249977,4.78E-71
0.267035376,-3.17E-71
0.267820774,3.87E-71
0.268606172,-6.76E-71
0.26939157,1.52E-72
0.270176968,3.20E-71
0.270962366,5.08E-71
0.271747765,4.14E-73
0.272533163,-2.04E-71
0.273318561,2.82E-71
0.274103959,-1.16E-70
0.274889357,1.16E-70
0.275674755,-4.14E-71
0.276460154,4.16E-71
0.277245552,-4.91E-71
0.27803095,-1.57E-71
0.278816348,-1.60E-71
0.279601746,2.07E-71
0.280387144,1.41E-68
0.281172542,1.84E-65
0.281957941,2.05E-62
0.282743339,1.92E-59
0.283528737,1.52E-56
0.284314135,1.02E-53
0.285099533,5.76E-51
0.285884931,2.75E-48
0.28667033,1.11E-45
0.287455728,3.78E-43
0.288241126,1.09E-40
0.289026524,2.64E-38
0.289811922,5.41E-36
0.29059732,9.37E-34
0.291382719,1.37E-31
0.292168117,1.69E-29
0.292953515,1.77E-27
0.293738913,1.56E-25
0.294524311,1.16E-23
0.295309709,7.27796E-22
0.296095108,3.86199E-20
0.296880506,1.73068E-18
0.297665904,6.54977E-17
0.298451302,2.09334E-15
0.2992367,5.65013E-14
0.300022098,1.28789E-12
0.300807497,2.47917E-11
0.301592895,4.0303E-10
0.302378293,5.53315E-09
0.303163691,6.41522E-08
0.303949089,6.28138E-07
0.304734487,5.19401E-06
0.305519886,3.62705E-05
0.306305284,0.0002139
0.307090682,0.001065296
0.30787608,0.004480582
0.308661478,0.015914863
0.309446876,0.047739251
0.310232275,0.120935136
0.311017673,0.258722142
0.311803071,0.467432494
0.312588469,0.71319518
0.313373867,0.918971621
0.314159265,1
0.314944664,0.918971621
0.315730062,0.71319518
0.31651546,0.467432494
0.317300858,0.258722142
0.318086256,0.120935136
0.318871654,0.047739251
0.319657053,0.015914863
0.320442451,0.004480582
0.321227849,0.001065296
0.322013247,0.0002139
0.322798645,3.62705E-05
0.323584043,5.19401E-06
0.324369441,6.28138E-07
0.32515484,6.41522E-08
0.325940238,5.53315E-09
0.326725636,4.0303E-10
0.327511034,2.47917E-11
0.328296432,1.28789E-12
0.32908183,5.65013E-14
0.329867229,2.09334E-15
0.330652627,6.54977E-17
0.331438025,1.73068E-18
0.332223423,3.86199E-20
0.333008821,7.27796E-22
0.333794219,1.16E-23
0.334579618,1.56E-25
0.335365016,1.77E-27
0.336150414,1.69E-29
0.336935812,1.37E-31
0.33772121,9.37E-34
0.338506608,5.41E-36
0.339292007,2.64E-38
0.340077405,1.09E-40
0.340862803,3.78E-43
0.341648201,1.11E-45
0.342433599,2.75E-48
0.343218997,5.76E-51
0.344004396,1.02E-53
0.344789794,1.52E-56
0.345575192,1.92E-59
0.34636059,2.05E-62
0.347145988,1.84E-65
0.347931386,1.40E-68
0.348716785,-1.33E-71
0.349502183,2.65E-71
0.350287581,-7.45E-71
0.351072979,1.27E-71
0.351858377,-2.29E-71
0.352643775,8.27E-71
0.353429174,-6.85E-71
0.354214572,5.66E-71
0.35499997,-5.96E-71
0.355785368,1.04E-70
0.356570766,-6.29E-71
0.357356164,8.01E-72
0.358141563,1.71E-71
0.358926961,-1.18E-70
0.359712359,1.67E-70
0.360497757,-2.60E-71
0.361283155,2.97E-71
0.362068553,-5.63E-71
0.362853951,-1.66E-72
0.36363935,-3.59E-72
0.364424748,4.14E-71
0.365210146,5.98E-71
0.365995544,-6.38E-71
0.366780942,-1.04E-70
0.36756634,2.02E-71
0.368351739,1.46E-71
0.369137137,-1.93E-72
0.369922535,1.28E-71
0.370707933,-7.70E-71
0.371493331,-2.90E-71
0.372278729,1.63E-71
0.373064128,-1.62E-70
0.373849526,4.72E-71
0.374634924,-4.09E-71
0.375420322,3.95E-71
0.37620572,-3.04E-71
0.376991118,-1.07E-70
0.377776517,-2.51E-71
0.378561915,-1.30E-71
0.379347313,-1.71E-71
0.380132711,-2.73E-71
0.380918109,1.34E-71
0.381703507,9.66E-73
0.382488906,-4.91E-71
0.383274304,2.50E-71
0.384059702,-9.11E-72
0.3848451,-1.16E-71
0.385630498,8.46E-71
0.386415896,-8.92E-71
0.387201295,3.84E-71
0.387986693,-5.74E-71
0.388772091,2.86E-71
0.389557489,-5.52E-72
0.390342887,2.08E-71
0.391128285,1.10E-72
0.391913684,-4.00E-71
0.392699082,2.73E-71
0.39348448,-7.18E-72
0.394269878,-2.82E-71
0.395055276,8.81E-71
0.395840674,-1.05E-70
0.396626073,7.92E-71
0.397411471,-6.79E-71
0.398196869,3.95E-71
0.398982267,1.84E-71
0.399767665,2.08E-71
0.400553063,-2.73E-71
0.401338461,2.21E-72
0.40212386,-3.31E-72
0.402909258,-6.35E-72
0.403694656,4.09E-71
0.404480054,-4.33E-71
0.405265452,1.04E-71
0.40605085,-1.38E-70
0.406836249,8.50E-71
0.407621647,-1.72E-70
0.408407045,5.43E-71
0.409192443,-2.98E-71
0.409977841,-9.94E-72
0.410763239,-8.01E-72
0.411548638,-1.45E-70
0.412334036,1.66E-72
0.413119434,3.00E-71
0.413904832,1.16E-70
0.41469023,-4.25E-71
0.415475628,-9.39E-72
0.416261027,1.10E-71
0.417046425,-8.28E-72
0.417831823,7.03E-71
0.418617221,4.42E-71
0.419402619,-2.48E-72
0.420188017,4.68E-71
0.420973416,5.56E-71
0.421758814,-3.12E-71
0.422544212,2.87E-71
0.42332961,8.72E-71
0.424115008,-1.47E-70
0.424900406,-5.25E-72
0.425685805,-3.62E-71
0.426471203,4.11E-71
0.427256601,1.50E-71
0.428041999,-1.66E-71
0.428827397,2.39E-71
0.429612795,-1.37E-70
0.430398194,6.90E-71
0.431183592,-3.20E-71
0.43196899,3.73E-71
0.432754388,-5.33E-71
0.433539786,8.10E-71
0.434325184,1.49E-71
0.435110583,-1.10E-72
0.435895981,-8.14E-71
0.436681379,8.64E-71
0.437466777,-5.52E-73
0.438252175,1.27E-71
0.439037573,6.31E-71
0.439822972,-9.50E-71
0.44060837,8.56E-72
0.441393768,-4.50E-71
0.442179166,1.63E-70
0.442964564,-8.78E-71
0.443749962,-4.09E-71
0.44453536,2.00E-71
0.445320759,-3.04E-72
0.446106157,3.40E-71
0.446891555,2.11E-71
0.447676953,-3.42E-71
0.448462351,-5.96E-71
0.449247749,4.00E-72
0.450033148,-6.07E-71
0.450818546,1.50E-70
0.451603944,-1.38E-71
0.452389342,-2.65E-71
0.45317474,-4.42E-71
0.453960138,4.50E-71
0.454745537,-5.41E-71
0.455530935,6.63E-72
0.456316333,1.75E-70
0.457101731,-1.25E-70
0.457887129,2.11E-71
0.458672527,-3.17E-71
0.459457926,7.66E-71
0.460243324,-8.28E-72
0.461028722,1.56E-71
0.46181412,1.10E-72
0.462599518,-3.31E-71
0.463384916,3.58E-71
0.464170315,1.90E-71
0.464955713,-2.37E-71
0.465741111,4.42E-72
0.466526509,-6.90E-72
0.467311907,-5.71E-71
0.468097305,4.83E-71
0.468882704,-2.48E-71
0.469668102,1.95E-71
0.4704535,-2.46E-71
0.471238898,0
0.472024296,-4.69E-72
0.472809694,6.49E-72
0.473595093,4.67E-71
0.474380491,-9.11E-72
0.475165889,-1.24E-71
0.475951287,3.64E-71
0.476736685,-2.62E-71
0.477522083,2.22E-71
0.478307482,-2.46E-71
0.47909288,2.42E-71
0.479878278,-1.46E-71
0.480663676,-1.10E-72
0.481449074,4.09E-71
0.482234472,-6.02E-71
0.48301987,-6.90E-72
0.483805269,3.64E-71
0.484590667,-3.53E-71
0.485376065,-3.04E-71
0.486161463,5.16E-71
0.486946861,4.35E-71
0.487732259,-5.33E-71
0.488517658,-6.41E-71
0.489303056,6.54E-71
0.490088454,2.61E-71
0.490873852,7.45E-72
0.49165925,1.92E-71
0.492444648,-2.68E-71
0.493230047,-2.40E-71
0.494015445,-1.06E-70
0.494800843,2.05E-70
0.495586241,5.52E-73
0.496371639,-4.06E-71
0.497157037,-4.09E-71
0.497942436,5.59E-71
0.498727834,-4.89E-71
0.499513232,1.19E-70
0.50029863,2.28E-71
0.501084028,-3.12E-71
0.501869426,-1.12E-70
0.502654825,1.20E-70
0.503440223,8.46E-71
0.504225621,-9.72E-71
0.505011019,3.71E-71
0.505796417,-8.89E-71
0.506581815,1.62E-71
0.507367214,1.28E-71
0.508152612,8.72E-71
0.50893801,-1.24E-70
0.509723408,-1.05E-71
0.510508806,-4.42E-72
0.511294204,1.02E-71
0.512079603,-7.68E-71
0.512865001,1.21E-71
0.513650399,3.58E-71
0.514435797,1.25E-70
0.515221195,-2.21E-72
0.516006593,-5.05E-71
0.516791992,5.34E-71
0.51757739,-6.38E-71
0.518362788,1.24E-70
0.519148186,1.52E-71
0.519933584,-5.25E-71
0.520718982,-8.53E-71
0.52150438,7.59E-72
0.522289779,-1.21E-71
0.523075177,1.39E-71
0.523860575,-2.10E-71
0.524645973,-2.08E-70
0.525431371,-2.37E-71
0.526216769,5.22E-71
0.527002168,1.33E-70
0.527787566,-7.45E-71
0.528572964,-1.10E-72
0.529358362,1.57E-71
0.53014376,1.96E-71
0.530929158,1.51E-70
0.531714557,-5.25E-72
0.532499955,-1.85E-71
0.533285353,6.12E-71
0.534070751,-5.77E-71
0.534856149,8.17E-71
0.535641547,-8.23E-71
0.536426946,5.15E-71
0.537212344,-4.22E-71
0.537997742,5.77E-71
0.53878314,3.12E-71
0.539568538,-1.38E-70
0.540353936,2.33E-71
0.541139335,-3.78E-71
0.541924733,1.52E-71
0.542710131,-4.25E-71
0.543495529,2.95E-71
0.544280927,-7.18E-71
0.545066325,1.17E-70
0.545851724,-2.93E-71
0.546637122,-3.04E-72
0.54742252,-1.24E-71
0.548207918,-1.85E-71
0.548993316,7.32E-71
0.549778714,-5.91E-71
0.550564113,1.45E-71
0.551349511,4.73E-71
0.552134909,-1.01E-70
0.552920307,7.65E-71
0.553705705,-1.02E-70
0.554491103,9.64E-71
0.555276502,-1.00E-70
0.5560619,7.84E-71
0.556847298,-2.04E-70
0.557632696,9.80E-71
0.558418094,-3.56E-71
0.559203492,-6.35E-71
0.559988891,-2.29E-71
0.560774289,-1.21E-71
0.561559687,4.54E-71
0.562345085,-7.18E-72
0.563130483,-4.83E-71
0.563915881,6.00E-71
0.564701279,-1.88E-71
0.565486678,1.33E-70
0.566272076,4.40E-71
0.567057474,-5.66E-71
0.567842872,2.38E-70
0.56862827,-1.04E-70
0.569413668,6.82E-71
0.570199067,-8.86E-71
0.570984465,1.10E-70
0.571769863,-1.54E-70
0.572555261,1.34E-71
0.573340659,-8.67E-71
0.574126057,-5.88E-71
0.574911456,-8.45E-71
0.575696854,5.11E-72
0.576482252,1.30E-71
0.57726765,-2.32E-71
0.578053048,3.40E-71
0.578838446,-8.67E-71
0.579623845,5.63E-71
0.580409243,-8.01E-72
0.581194641,8.56E-72
0.581980039,-1.74E-71
0.582765437,6.87E-71
0.583550835,3.17E-72
0.584336234,-1.90E-71
0.585121632,-1.81E-70
0.58590703,1.40E-70
0.586692428,3.31E-72
0.587477826,-1.38E-71
0.588263224,4.14E-73
0.589048623,1.38E-72
0.589834021,-4.42E-71
0.590619419,1.14E-70
0.591404817,-1.67E-70
0.592190215,2.39E-70
0.592975613,9.11E-71
0.593761012,3.26E-71
0.59454641,1.39E-68
0.595331808,1.84E-65
0.596117206,2.05E-62
0.596902604,1.92E-59
0.597688002,1.52E-56
0.598473401,1.02E-53
0.599258799,5.76E-51
0.600044197,2.75E-48
0.600829595,1.11E-45
0.601614993,3.78E-43
0.602400391,1.09E-40
0.603185789,2.64E-38
0.603971188,5.41E-36
0.604756586,9.37E-34
0.605541984,1.37E-31
0.606327382,1.69E-29
0.60711278,1.77E-27
0.607898178,1.56E-25
0.608683577,1.16E-23
0.609468975,7.27796E-22
0.610254373,3.86199E-20
0.611039771,1.73068E-18
0.611825169,6.54977E-17
0.612610567,2.09334E-15
0.613395966,5.65013E-14
0.614181364,1.28789E-12
0.614966762,2.47917E-11
0.61575216,4.0303E-10
0.616537558,5.53315E-09
0.617322956,6.41522E-08
0.618108355,6.28138E-07
0.618893753,5.19401E-06
0.619679151,3.62705E-05
0.620464549,0.0002139
0.621249947,0.001065296
0.622035345,0.004480582
0.622820744,0.015914863
0.623606142,0.047739251
0.62439154,0.120935136
0.625176938,0.258722142
0.625962336,0.467432494
0.626747734,0.71319518
0.627533133,0.918971621
0.628318531,1
0.629103929,0.918971621
0.629889327,0.71319518
0.630674725,0.467432494
0.631460123,0.258722142
0.632245522,0.120935136
0.63303092,0.047739251
0.633816318,0.015914863
0.634601716,0.004480582
0.635387114,0.001065296
0.636172512,0.0002139
0.636957911,3.62705E-05
0.637743309,5.19401E-06
0.638528707,6.28138E-07
0.639314105,6.41522E-08
0.640099503,5.53315E-09
0.640884901,4.0303E-10
0.641670299,2.47917E-11
0.642455698,1.28789E-12
0.643241096,5.65013E-14
0.644026494,2.09334E-15
0.644811892,6.54977E-17
0.64559729,1.73068E-18
0.646382688,3.86199E-20
0.647168087,7.27796E-22
0.647953485,1.16E-23
0.648738883,1.56E-25
0.649524281,1.77E-27
0.650309679,1.69E-29
0.651095077,1.37E-31
0.651880476,9.37E-34
0.652665874,5.41E-36
0.653451272,2.64E-38
0.65423667,1.09E-40
0.655022068,3.78E-43
0.655807466,1.11E-45
0.656592865,2.75E-48
0.657378263,5.76E-51
0.658163661,1.02E-53
0.658949059,1.52E-56
0.659734457,1.92E-59
0.660519855,2.05E-62
0.661305254,1.84E-65
0.662090652,1.39E-68
0.66287605,4.72E-71
0.663661448,1.87E-70
0.664446846,-1.87E-70
0.665232244,5.51E-71
0.666017643,-7.73E-71
0.666803041,-2.29E-71
0.667588439,8.72E-71
0.668373837,7.18E-71
0.669159235,-3.31E-71
0.669944633,9.51E-71
0.670730032,-7.98E-71
0.67151543,-2.07E-71
0.672300828,-2.51E-71
0.673086226,1.32E-70
0.673871624,-1.32E-70
0.674657022,-5.27E-71
0.675442421,-4.64E-71
0.676227819,-5.52E-73
0.677013217,-2.90E-71
0.677798615,2.70E-70
0.678584013,-1.23E-70
0.679369411,-8.97E-71
0.68015481,1.68E-70
0.680940208,2.25E-70
0.681725606,1.49E-70
0.682511004,-2.24E-70
0.683296402,1.80E-70
0.6840818,-5.19E-71
0.684867198,2.34E-70
0.685652597,-5.38E-71
0.686437995,3.09E-71
0.687223393,-2.18E-70
0.688008791,1.31E-70
0.688794189,-2.54E-71
0.689579587,7.33E-71
0.690364986,-5.38E-71
0.691150384,-1.93E-72
0.691935782,4.39E-71
0.69272118,2.76E-72
0.693506578,2.33E-70
0.694291976,3.37E-71
0.695077375,3.38E-71
0.695862773,7.44E-71
0.696648171,1.66E-72
0.697433569,-2.76E-73
0.698218967,3.81E-71
0.699004365,-7.65E-71
0.699789764,-1.35E-71
0.700575162,-1.50E-70
0.70136056,9.88E-71
0.702145958,-8.78E-71
0.702931356,5.18E-71
0.703716754,-1.68E-70
0.704502153,7.26E-71
0.705287551,-3.17E-71
0.706072949,-5.91E-71
0.706858347,6.27E-71
0.707643745,-4.42E-72
0.708429143,1.44E-71
0.709214542,-4.80E-71
0.70999994,4.83E-72
0.710785338,-1.33E-71
0.711570736,-4.28E-71
0.712356134,1.30E-70
0.713141532,-8.20E-71
0.713926931,-2.01E-70
0.714712329,4.86E-71
0.715497727,1.86E-70
0.716283125,8.43E-71
0.717068523,9.58E-71
0.717853921,-8.95E-71
0.71863932,6.90E-71
0.719424718,1.91E-70
0.720210116,5.04E-71
0.720995514,8.23E-71
0.721780912,-2.31E-70
0.72256631,3.08E-71
0.723351708,-8.56E-72
0.724137107,-1.19E-71
0.724922505,-3.26E-71
0.725707903,-1.79E-70
0.726493301,-4.42E-72
0.727278699,-2.07E-71
0.728064097,1.99E-70
0.728849496,-1.79E-70
0.729634894,6.83E-71
0.730420292,-6.10E-71
0.73120569,1.57E-70
0.731991088,7.36E-71
0.732776486,-4.83E-71
0.733561885,-1.21E-71
0.734347283,-1.17E-70
0.735132681,1.03E-70
0.735918079,-1.16E-70
0.736703477,1.07E-70
0.737488875,-9.50E-71
0.738274274,-9.58E-71
0.739059672,-3.95E-71
0.73984507,9.65E-71
0.740630468,-1.28E-70
0.741415866,1.96E-70
0.742201264,7.45E-72
0.742986663,-2.37E-71
0.743772061,-1.08E-71
0.744557459,1.26E-71
0.745342857,-1.46E-71
0.746128255,1.05E-70
0.746913653,8.85E-71
0.747699052,-4.67E-71
0.74848445,-1.10E-70
0.749269848,9.48E-71
0.750055246,-4.39E-71
0.750840644,2.07E-70
0.751626042,-2.93E-71
0.752411441,5.09E-71
0.753196839,-1.38E-70
0.753982237,-5.25E-71
0.754767635,3.89E-71
0.755553033,-5.96E-71
0.756338431,1.03E-70
0.75712383,-2.23E-70
0.757909228,2.12E-70
0.758694626,-1.75E-70
0.759480024,2.02E-70
0.760265422,1.65E-70
0.76105082,-7.18E-71
0.761836218,6.05E-71
0.762621617,1.55E-70
0.763407015,4.83E-72
0.764192413,-1.92E-70
0.764977811,1.15E-70
0.765763209,-4.09E-71
0.766548607,-1.27E-71
0.767334006,-5.25E-72
0.768119404,-3.06E-71
0.768904802,-2.46E-71
0.7696902,5.70E-71
0.770475598,1.53E-70
0.771260996,-3.05E-70
0.772046395,-5.16E-71
0.772831793,1.25E-70
0.773617191,-4.91E-71
0.774402589,2.13E-70
0.775187987,-7.04E-71
0.775973385,1.21E-71
0.776758784,-1.33E-70
0.777544182,1.63E-70
0.77832958,-2.18E-71
0.779114978,-1.53E-70
0.779900376,3.93E-71
0.780685774,-4.72E-71
0.781471173,6.29E-71
0.782256571,-1.79E-70
0.783041969,1.37E-70
0.783827367,-1.30E-70
0.784612765,4.44E-71
0.785398163,0
0.786183562,5.33E-71
0.78696896,-1.31E-70
0.787754358,-1.79E-70
0.788539756,3.95E-71
0.789325154,-3.75E-71
0.790110552,-8.45E-71
0.790895951,2.64E-71
0.791681349,1.86E-70
0.792466747,-6.90E-71
0.793252145,8.17E-71
0.794037543,2.94E-71
0.794822941,6.68E-71
0.79560834,-1.13E-70
0.796393738,1.73E-70
0.797179136,1.43E-70
0.797964534,-4.75E-71
0.798749932,-1.80E-70
0.79953533,2.26E-70
0.800320729,6.13E-71
0.801106127,1.12E-71
0.801891525,1.48E-70
0.802676923,-1.50E-70
0.803462321,4.17E-71
0.804247719,-1.41E-71
0.805033117,1.93E-71
0.805818516,-1.60E-71
0.806603914,-5.85E-71
0.807389312,-6.35E-72
0.80817471,2.29E-70
0.808960108,-1.33E-70
0.809745506,-8.12E-71
0.810530905,-2.34E-70
0.811316303,-4.89E-71
0.812101701,6.56E-71
0.812887099,-5.80E-71
0.813672497,2.27E-70
0.814457895,-1.61E-70
0.815243294,8.30E-71
0.816028692,-3.73E-71
0.81681409,3.59E-71
0.817599488,-3.53E-71
0.818384886,1.96E-71
0.819170284,3.00E-71
0.819955683,-1.87E-70
